timestamp,start,end,distance,intersection,traffic,obstacle,time,score,is_chosen,Speed,Road_type,One_way
2024-12-15 08:41:18,9015734161,9015734160,89.6,8,Clear,0,Morning_Peak,8.07,YES,40.0,Small_Alley,No
2024-12-15 09:39:28,5548141348,9391757746,43.4,3,Clear,0,Morning_Peak,3.9,YES,40.0,Secondary_Road,Yes
2024-12-15 07:35:22,9061433158,9002836555,3.5,6,Clear,0,Morning_Peak,0.32,YES,40.0,Small_Alley,No
2024-12-15 09:15:18,9037348113,9037348114,59.1,8,Clear,0,Morning_Peak,4.25,YES,40.0,Small_Alley,No
2024-12-15 08:15:51,9063411347,9063411346,110.0,8,Clear,0,Morning_Peak,7.92,YES,40.0,Small_Alley,No
2024-12-15 08:07:02,9115985088,9116081431,17.4,8,Clear,0,Morning_Peak,1.25,YES,40.0,Small_Alley,No
2024-12-15 09:12:04,9391757746,9391757745,6.2,7,Clear,0,Morning_Peak,0.45,YES,40.0,Small_Alley,No
2024-12-15 07:31:00,6039124223,6039124211,24.5,4,Clear,0,Morning_Peak,1.76,YES,40.0,Local_Street,Yes
2024-12-15 08:05:39,9063411338,347436537,38.8,4,Clear,0,Morning_Peak,2.8,YES,40.0,Local_Street,Yes
2024-12-15 09:15:46,9019584359,9019584351,15.0,6,Clear,0,Morning_Peak,1.08,YES,40.0,Small_Alley,No
2024-12-15 08:06:08,9116081426,6039301173,6.6,8,Clear,0,Morning_Peak,1.19,YES,40.0,Small_Alley,No
2024-12-15 07:34:53,9116081436,9072375543,6.4,8,Clear,0,Morning_Peak,0.46,YES,40.0,Small_Alley,No
2024-12-15 08:30:26,9874618933,253048321,26.5,6,Clear,0,Morning_Peak,2.38,YES,40.0,Small_Alley,No
2024-12-15 07:23:02,11198932830,608191438,11.1,8,Clear,0,Morning_Peak,0.8,YES,40.0,Local_Street,No
2024-12-15 09:04:41,9019584360,9019584361,9.6,6,Clear,0,Morning_Peak,0.69,YES,40.0,Small_Alley,No
2024-12-15 09:30:17,9037348114,9037348115,57.0,6,Clear,0,Morning_Peak,4.11,YES,40.0,Small_Alley,No
2024-12-15 08:21:07,9116081430,9116081429,40.3,6,Clear,0,Morning_Peak,2.9,YES,40.0,Small_Alley,No
2024-12-15 09:01:05,9078416466,1948787534,18.9,6,Clear,0,Morning_Peak,1.7,YES,40.0,Small_Alley,No
2024-12-15 08:32:27,7833369917,9498928706,4.0,6,Clear,0,Morning_Peak,0.29,YES,40.0,Small_Alley,No
2024-12-15 08:47:19,510113956,6039124229,14.2,3,Clear,0,Morning_Peak,1.02,YES,40.0,Local_Street,Yes
2024-12-15 07:12:31,6029799886,7963611351,135.1,6,Clear,0,Morning_Peak,9.73,YES,40.0,Local_Street,No
2024-12-15 08:57:51,626359039,6029799886,38.3,4,Clear,0,Morning_Peak,2.75,YES,40.0,Local_Street,No
2024-12-15 09:37:21,9002836555,9874618933,33.0,6,Clear,0,Morning_Peak,2.97,YES,40.0,Small_Alley,No
2024-12-15 07:57:25,9057777402,9019584360,8.7,6,Clear,0,Morning_Peak,0.63,YES,40.0,Small_Alley,No
2024-12-15 09:53:56,253048321,7331833465,6.0,6,Congested,1,Morning_Peak,9999999.0,YES,40.0,Small_Alley,No
2024-12-15 07:47:04,7331833465,9003220041,2.0,6,Clear,0,Morning_Peak,0.18,YES,40.0,Small_Alley,No
2024-12-15 08:53:12,6039300846,510113895,23.7,4,Clear,0,Morning_Peak,1.7,YES,40.0,Local_Street,Yes
2024-12-15 07:23:09,9002836542,347301755,21.6,6,Clear,0,Morning_Peak,2.59,YES,40.0,Secondary_Road,No
2024-12-15 09:47:25,347437427,9061433156,4.0,4,Clear,0,Morning_Peak,0.29,YES,40.0,Local_Street,Yes
2024-12-15 09:12:51,7028037354,7028037352,15.8,6,Clear,0,Morning_Peak,2.84,YES,40.0,Small_Alley,No
2024-12-15 09:32:22,9019584351,9078412005,19.8,6,Clear,0,Morning_Peak,1.43,YES,40.0,Small_Alley,No
2024-12-15 07:57:49,9037348115,9083658960,33.3,6,Clear,0,Morning_Peak,2.4,YES,40.0,Local_Street,Yes
2024-12-15 09:53:18,9072375545,6063016760,35.5,4,Clear,0,Morning_Peak,4.26,YES,40.0,Secondary_Road,Yes
2024-12-15 07:58:50,9058221261,9019579785,5.3,6,Clear,0,Morning_Peak,0.38,YES,40.0,Small_Alley,No
2024-12-15 07:26:59,9025746340,9037348113,25.4,6,Clear,0,Morning_Peak,1.83,YES,40.0,Small_Alley,No
2024-12-15 08:00:19,6039301048,9116081437,18.8,4,Clear,0,Morning_Peak,1.35,YES,40.0,Local_Street,Yes
2024-12-15 07:14:28,11297973848,9116081428,3.7,6,Clear,0,Morning_Peak,0.26,YES,40.0,Small_Alley,No
2024-12-15 09:19:56,510113895,510113890,65.6,3,Clear,0,Morning_Peak,4.72,YES,40.0,Local_Street,Yes
2024-12-15 08:40:58,9498928706,9116081430,11.8,6,Clear,0,Morning_Peak,0.85,YES,40.0,Small_Alley,No
2024-12-15 07:29:41,9072375543,9072375545,13.4,4,Clear,0,Morning_Peak,1.61,YES,40.0,Secondary_Road,Yes
2024-12-15 08:34:01,606333033,606333032,15.3,5,Clear,0,Morning_Peak,2.76,YES,40.0,Small_Alley,Yes
2024-12-15 08:14:20,6063016760,9855905337,7.0,4,Clear,0,Morning_Peak,0.5,YES,40.0,Small_Alley,No
2024-12-15 09:52:56,9019584347,9078416466,63.9,8,Clear,0,Morning_Peak,4.6,YES,40.0,Small_Alley,No
2024-12-15 08:51:25,9116081433,9116081434,9.4,6,Clear,0,Morning_Peak,0.67,YES,40.0,Small_Alley,No
2024-12-15 07:29:52,510113896,6039301048,85.0,3,Clear,0,Morning_Peak,6.12,YES,40.0,Local_Street,Yes
2024-12-15 09:46:36,9116081432,9115985091,11.5,6,Clear,0,Morning_Peak,0.83,YES,40.0,Small_Alley,No
2024-12-15 08:16:52,9019584361,9019584359,7.0,6,Clear,0,Morning_Peak,0.5,YES,40.0,Small_Alley,No
2024-12-15 07:28:55,9116081429,11297973848,44.1,6,Clear,0,Morning_Peak,3.18,YES,40.0,Small_Alley,No
2024-12-15 07:30:38,9019584349,9019584348,64.0,8,Clear,0,Morning_Peak,4.61,YES,40.0,Small_Alley,No
2024-12-15 09:26:27,9116081437,9116081436,35.7,6,Clear,0,Morning_Peak,2.57,YES,40.0,Small_Alley,No
2024-12-15 07:53:36,347436548,9063411348,37.5,4,Clear,0,Morning_Peak,2.7,YES,40.0,Local_Street,Yes
2024-12-15 07:27:49,9019579785,9057777402,5.1,6,Clear,0,Morning_Peak,0.37,YES,40.0,Small_Alley,No
2024-12-15 08:07:03,9063411346,347437427,6.3,4,Clear,0,Morning_Peak,0.45,YES,40.0,Local_Street,Yes
2024-12-15 09:58:34,9003220041,9058221265,38.3,6,Clear,0,Morning_Peak,3.45,YES,40.0,Small_Alley,No
2024-12-15 07:35:20,9058221313,9061430087,49.0,8,Clear,0,Morning_Peak,3.53,YES,40.0,Small_Alley,No
2024-12-15 09:11:38,7963611351,626359041,96.0,5,Clear,0,Morning_Peak,6.91,YES,40.0,Local_Street,No
2024-12-15 08:18:19,7028037348,7028037354,16.0,6,Clear,0,Morning_Peak,2.88,YES,40.0,Small_Alley,No
2024-12-15 09:50:17,510113893,510113896,64.8,3,Clear,0,Morning_Peak,4.66,YES,40.0,Local_Street,Yes
2024-12-15 09:26:25,6039301173,5548141348,17.6,4,Congested,1,Morning_Peak,9999999.0,YES,40.0,Secondary_Road,Yes
2024-12-15 08:21:09,1948787534,3141343865,12.0,6,Clear,0,Morning_Peak,0.86,YES,40.0,Small_Alley,No
2024-12-15 07:08:52,6039124211,6039124203,107.3,4,Clear,0,Morning_Peak,7.72,YES,40.0,Local_Street,Yes
2024-12-15 08:34:52,9083658960,6039300846,31.1,4,Clear,0,Morning_Peak,2.24,YES,40.0,Local_Street,Yes
2024-12-15 07:17:20,9058221311,9058221310,93.6,8,Clear,0,Morning_Peak,6.74,YES,40.0,Small_Alley,No
2024-12-15 08:25:47,6039124229,6039124223,34.0,3,Clear,0,Morning_Peak,2.45,YES,40.0,Local_Street,Yes
2024-12-15 08:17:07,9019584348,9019584347,46.7,8,Clear,0,Morning_Peak,3.36,YES,40.0,Small_Alley,No
2024-12-15 07:24:09,9116081434,9116081432,77.8,6,Clear,0,Morning_Peak,5.6,YES,40.0,Small_Alley,No
2024-12-15 08:24:49,9058221312,9058221311,43.9,6,Clear,0,Morning_Peak,3.16,YES,40.0,Small_Alley,No
2024-12-15 07:53:10,3141343865,9025746340,43.9,8,Clear,0,Morning_Peak,3.95,YES,40.0,Small_Alley,No
2024-12-15 07:02:33,6039124203,510113955,6.3,4,Clear,0,Morning_Peak,0.45,YES,40.0,Local_Street,Yes
2024-12-15 08:40:24,9058221308,9058221261,118.8,6,Clear,0,Morning_Peak,8.55,YES,40.0,Small_Alley,No
2024-12-15 09:35:26,9855905337,9116081433,9.7,6,Clear,0,Morning_Peak,0.7,YES,40.0,Small_Alley,No
2024-12-15 08:46:25,9078412005,9019584350,40.0,6,Clear,0,Morning_Peak,2.88,YES,40.0,Small_Alley,No
2024-12-15 09:46:42,9058221309,9058221308,42.4,8,Clear,0,Morning_Peak,3.05,YES,40.0,Small_Alley,No
2024-12-15 08:24:03,9019584350,9019584349,40.0,6,Clear,0,Morning_Peak,2.88,YES,40.0,Small_Alley,No
2024-12-15 07:25:16,608191438,510113956,65.6,5,Congested,1,Morning_Peak,9999999.0,YES,40.0,Secondary_Road,Yes
2024-12-15 07:30:09,510113955,626359039,81.0,4,Clear,0,Morning_Peak,5.83,YES,40.0,Local_Street,Yes
2024-12-15 08:14:12,9116081431,7833369917,28.2,6,Clear,0,Morning_Peak,5.08,YES,40.0,Small_Alley,Yes
2024-12-15 08:45:35,9061433156,9061433158,12.8,4,Clear,0,Morning_Peak,0.92,YES,40.0,Small_Alley,No
2024-12-15 08:59:03,347436537,347436548,81.8,4,Clear,0,Morning_Peak,5.89,YES,40.0,Local_Street,Yes
2024-12-15 09:21:17,510113890,6039301009,19.4,3,Clear,0,Morning_Peak,1.39,YES,40.0,Local_Street,Yes
2024-12-15 07:27:25,606333032,6029799708,35.3,3,Clear,0,Morning_Peak,4.24,YES,40.0,Secondary_Road,Yes
2024-12-15 07:34:41,9058221310,9058221309,60.1,6,Clear,0,Morning_Peak,4.33,YES,40.0,Small_Alley,No
2024-12-15 07:16:26,9984603902,11849899675,3.5,4,Congested,1,Morning_Peak,9999999.0,NO,40.0,Small_Alley,No
2024-12-15 07:03:21,249493849,9107328912,29.3,6,Clear,0,Morning_Peak,2.11,NO,40.0,Local_Street,No
2024-12-15 07:24:34,5663712907,2967410564,3.4,8,Clear,0,Morning_Peak,0.3,NO,40.0,Small_Alley,No
2024-12-15 09:54:57,9176020809,9176020810,9.9,8,Clear,0,Morning_Peak,0.89,YES,40.0,Small_Alley,No
2024-12-15 08:30:19,5759652794,9002836558,6.8,6,Clear,0,Morning_Peak,0.61,YES,40.0,Small_Alley,No
2024-12-15 08:48:26,5827401645,9025857420,172.9,6,Clear,0,Morning_Peak,15.57,YES,40.0,Small_Alley,No
2024-12-15 09:27:24,9037348107,9083648512,79.0,8,Clear,0,Morning_Peak,5.69,YES,40.0,Small_Alley,No
2024-12-15 09:28:32,6049118874,1724853634,119.0,6,Clear,0,Morning_Peak,10.71,YES,40.0,Small_Alley,No
2024-12-15 08:04:42,9019584351,9019584359,15.0,6,Clear,0,Morning_Peak,1.08,YES,40.0,Small_Alley,No
2024-12-15 09:07:04,9019584361,9019584360,9.6,6,Clear,0,Morning_Peak,0.69,YES,40.0,Small_Alley,No
2024-12-15 08:55:27,9057777402,9019579785,5.1,6,Clear,0,Morning_Peak,0.37,YES,40.0,Small_Alley,No
2024-12-15 09:42:20,9063411338,347436537,38.8,4,Clear,0,Morning_Peak,2.8,YES,40.0,Local_Street,Yes
2024-12-15 09:15:26,9176020958,9037348107,86.0,6,Clear,0,Morning_Peak,6.19,YES,40.0,Small_Alley,No
2024-12-15 08:39:24,5614652652,5614652654,29.3,6,Congested,1,Morning_Peak,9999999.0,YES,40.0,Small_Alley,No
2024-12-15 08:14:44,9058221312,9061430087,84.6,6,Clear,0,Morning_Peak,6.09,YES,40.0,Small_Alley,No
2024-12-15 08:46:08,5545077689,9176020958,7.9,6,Clear,0,Morning_Peak,0.57,YES,40.0,Small_Alley,No
2024-12-15 09:01:42,9176020748,6643124964,24.2,8,Clear,0,Morning_Peak,2.18,YES,40.0,Small_Alley,No
2024-12-15 07:47:49,347436450,347301755,13.1,5,Clear,0,Morning_Peak,1.57,YES,40.0,Secondary_Road,No
2024-12-15 08:32:40,9176020951,5545077689,20.4,6,Clear,0,Morning_Peak,1.47,YES,40.0,Small_Alley,No
2024-12-15 08:20:22,9176020972,9176020971,3.4,8,Clear,0,Morning_Peak,0.31,YES,40.0,Small_Alley,No
2024-12-15 07:26:11,9078412005,9019584351,19.8,6,Clear,0,Morning_Peak,1.43,YES,40.0,Small_Alley,No
2024-12-15 08:52:43,6444346393,11673937292,32.4,4,Congested,1,Morning_Peak,9999999.0,YES,40.0,Main_Artery,Yes
2024-12-15 08:58:24,3141343865,1948787534,12.0,8,Clear,0,Morning_Peak,0.86,YES,40.0,Small_Alley,No
2024-12-15 08:03:05,1948787534,9078416466,18.9,6,Clear,0,Morning_Peak,1.7,YES,40.0,Small_Alley,No
2024-12-15 08:45:12,1724853634,6049271008,5.9,4,Congested,1,Morning_Peak,9999999.0,YES,40.0,Main_Artery,Yes
2024-12-15 09:28:10,9019584347,9019584348,46.7,8,Clear,0,Morning_Peak,3.36,YES,40.0,Small_Alley,No
2024-12-15 08:05:53,9058221303,9058221302,32.0,10,Clear,0,Morning_Peak,2.3,YES,40.0,Small_Alley,No
2024-12-15 09:48:57,9083648511,9025746340,8.5,8,Clear,0,Morning_Peak,0.61,YES,40.0,Small_Alley,No
2024-12-15 07:48:46,9058221310,9058221311,93.6,6,Clear,0,Morning_Peak,6.74,YES,40.0,Small_Alley,No
2024-12-15 08:37:14,9058221311,9058221312,43.9,8,Clear,0,Morning_Peak,3.16,YES,40.0,Small_Alley,No
2024-12-15 08:47:17,5634813351,347434495,79.3,4,Clear,0,Morning_Peak,5.71,YES,40.0,Local_Street,Yes
2024-12-15 07:53:01,11673937291,11673937279,91.8,6,Clear,0,Morning_Peak,6.61,YES,40.0,Small_Alley,No
2024-12-15 08:10:41,9061430087,9058221313,49.0,6,Clear,0,Morning_Peak,3.53,YES,40.0,Small_Alley,No
2024-12-15 07:41:57,9058221261,9058221308,118.8,6,Clear,0,Morning_Peak,8.55,YES,40.0,Small_Alley,No
2024-12-15 08:10:27,9025746340,3141343865,43.9,6,Clear,0,Morning_Peak,3.95,YES,40.0,Small_Alley,No
2024-12-15 07:59:49,9176020815,9176020831,0.9,8,Clear,0,Morning_Peak,0.08,YES,40.0,Small_Alley,No
2024-12-15 07:31:20,6049118871,6049118874,17.1,8,Congested,1,Morning_Peak,9999999.0,YES,40.0,Small_Alley,No
2024-12-15 07:50:29,9058221265,5759652794,5.1,6,Clear,0,Morning_Peak,0.46,YES,40.0,Small_Alley,No
2024-12-15 08:29:53,9176020810,9069538073,8.5,6,Clear,0,Morning_Peak,0.76,YES,40.0,Small_Alley,No
2024-12-15 09:34:55,9078416466,9019584347,63.9,6,Clear,0,Morning_Peak,4.6,YES,40.0,Small_Alley,No
2024-12-15 07:44:18,9069538073,9176020835,2.3,8,Clear,0,Morning_Peak,0.17,YES,40.0,Small_Alley,No
2024-12-15 09:45:46,9019584348,9019584349,64.0,8,Clear,0,Morning_Peak,4.61,YES,40.0,Small_Alley,No
2024-12-15 08:11:20,347431527,5634813351,30.5,4,Clear,0,Morning_Peak,2.2,YES,40.0,Local_Street,Yes
2024-12-15 08:40:47,347301754,347301752,70.5,4,Clear,0,Morning_Peak,5.08,YES,40.0,Local_Street,Yes
2024-12-15 08:35:41,9058221296,9058221299,4.5,6,Clear,0,Morning_Peak,0.32,YES,40.0,Small_Alley,No
2024-12-15 08:12:49,9176020831,9069538065,45.0,8,Clear,0,Morning_Peak,4.05,YES,40.0,Small_Alley,No
2024-12-15 08:50:36,9176020835,9176020815,2.8,6,Clear,0,Morning_Peak,0.2,YES,40.0,Small_Alley,No
2024-12-15 09:22:21,9069538065,9176020748,108.6,5,Clear,0,Morning_Peak,9.78,YES,40.0,Small_Alley,No
2024-12-15 07:44:10,9025857420,9176020818,50.5,8,Clear,0,Morning_Peak,4.54,YES,40.0,Small_Alley,No
2024-12-15 07:11:47,9083648512,9083648511,17.1,8,Clear,0,Morning_Peak,1.54,YES,40.0,Small_Alley,No
2024-12-15 09:37:20,9058221302,9058221297,35.1,8,Clear,0,Morning_Peak,2.53,YES,40.0,Small_Alley,No
2024-12-15 08:29:42,347301755,9063411338,6.3,5,Clear,0,Morning_Peak,0.45,YES,40.0,Local_Street,Yes
2024-12-15 08:52:35,347436537,347431527,73.8,4,Clear,0,Morning_Peak,5.32,YES,40.0,Local_Street,Yes
2024-12-15 09:27:38,9176020971,9176020809,64.9,8,Clear,0,Morning_Peak,5.84,YES,40.0,Small_Alley,No
2024-12-15 09:38:33,9002836558,9002836580,32.3,6,Clear,0,Morning_Peak,2.91,YES,40.0,Small_Alley,No
2024-12-15 07:15:22,9019584360,9057777402,8.7,6,Clear,0,Morning_Peak,0.63,YES,40.0,Small_Alley,No
2024-12-15 09:33:26,9019584359,9019584361,7.0,6,Clear,0,Morning_Peak,0.5,YES,40.0,Small_Alley,No
2024-12-15 07:24:50,5614652654,7827735537,11.1,6,Clear,0,Morning_Peak,0.8,YES,40.0,Small_Alley,No
2024-12-15 07:22:38,9058221308,9058221309,42.4,6,Clear,0,Morning_Peak,3.05,YES,40.0,Small_Alley,No
2024-12-15 09:34:00,6049271000,6444346393,57.7,6,Clear,0,Morning_Peak,10.39,YES,40.0,Small_Alley,No
2024-12-15 09:10:26,9176020818,9176020951,6.0,8,Clear,0,Morning_Peak,0.43,YES,40.0,Small_Alley,No
2024-12-15 08:10:59,9058221299,9058221303,62.0,8,Clear,0,Morning_Peak,4.46,YES,40.0,Small_Alley,No
2024-12-15 07:42:55,9002836580,5759652768,58.9,6,Clear,0,Morning_Peak,5.3,YES,40.0,Small_Alley,No
2024-12-15 07:50:02,5759652768,9058221296,36.9,8,Clear,0,Morning_Peak,2.66,YES,40.0,Small_Alley,No
2024-12-15 08:19:49,347301752,5614652656,26.6,4,Clear,0,Morning_Peak,1.92,YES,40.0,Local_Street,Yes
2024-12-15 07:18:02,9019584349,9019584350,40.0,8,Clear,0,Morning_Peak,2.88,YES,40.0,Small_Alley,No
2024-12-15 08:36:37,9019579785,9058221261,5.3,6,Clear,0,Morning_Peak,0.38,YES,40.0,Small_Alley,No
2024-12-15 09:26:28,9058221297,347436450,23.0,4,Clear,0,Morning_Peak,1.66,YES,40.0,Local_Street,Yes
2024-12-15 07:41:31,6643124964,5827401645,11.0,6,Clear,0,Morning_Peak,0.99,YES,40.0,Small_Alley,No
2024-12-15 08:51:34,6049118861,6049118871,14.9,6,Clear,0,Morning_Peak,2.69,YES,40.0,Small_Alley,No
2024-12-15 08:51:28,5614652656,5614652652,30.8,4,Clear,0,Morning_Peak,2.22,YES,40.0,Small_Alley,No
2024-12-15 07:22:52,9058221313,9058221265,186.0,8,Clear,0,Morning_Peak,13.39,YES,40.0,Small_Alley,No
2024-12-15 09:09:18,347434495,347301754,77.2,4,Clear,0,Morning_Peak,5.56,YES,40.0,Local_Street,Yes
2024-12-15 09:06:39,11673937292,11673937291,9.7,6,Clear,0,Morning_Peak,0.7,YES,40.0,Small_Alley,No
2024-12-15 09:49:33,6049271008,6049271000,228.4,4,Clear,0,Morning_Peak,41.12,YES,40.0,Small_Alley,No
2024-12-15 09:38:15,9058221309,9058221310,60.1,8,Clear,0,Morning_Peak,4.33,YES,40.0,Small_Alley,No
2024-12-15 09:28:17,9019584350,9078412005,40.0,6,Clear,0,Morning_Peak,2.88,YES,40.0,Small_Alley,No
2024-12-15 07:47:37,11673937279,9176020972,114.7,6,Clear,0,Morning_Peak,10.32,YES,40.0,Small_Alley,No
2024-12-15 07:42:29,9055212288,9055210513,29.7,8,Clear,0,Morning_Peak,2.67,NO,40.0,Small_Alley,No
2024-12-15 08:33:48,9896831804,9896849218,5.7,12,Clear,0,Morning_Peak,0.51,NO,40.0,Small_Alley,No
2024-12-15 07:24:20,6029799767,6029799766,28.7,6,Clear,0,Morning_Peak,5.16,NO,40.0,Small_Alley,No
2024-12-15 08:43:22,5759652794,9002836558,6.8,6,Clear,0,Morning_Peak,0.61,YES,40.0,Small_Alley,No
2024-12-15 09:04:24,9019584361,9019584360,9.6,6,Clear,0,Morning_Peak,0.69,YES,40.0,Small_Alley,No
2024-12-15 08:44:13,9057777402,9019579785,5.1,6,Clear,0,Morning_Peak,0.37,YES,40.0,Small_Alley,No
2024-12-15 09:40:30,9019584351,9019584359,15.0,6,Clear,0,Morning_Peak,1.08,YES,40.0,Small_Alley,No
2024-12-15 08:02:32,9058221312,9061430087,84.6,6,Clear,0,Morning_Peak,6.09,YES,40.0,Small_Alley,No
2024-12-15 07:17:37,9176020748,6643124964,24.2,8,Clear,0,Morning_Peak,2.18,YES,40.0,Small_Alley,No
2024-12-15 09:28:04,347436450,347301755,13.1,5,Clear,0,Morning_Peak,1.57,YES,40.0,Secondary_Road,No
2024-12-15 08:09:16,347434495,347436534,76.3,4,Clear,0,Morning_Peak,5.5,YES,40.0,Local_Street,Yes
2024-12-15 07:26:26,3141343865,1948787534,12.0,8,Clear,0,Morning_Peak,0.86,YES,40.0,Small_Alley,No
2024-12-15 09:20:30,9058221310,9058221311,93.6,6,Clear,0,Morning_Peak,6.74,YES,40.0,Small_Alley,No
2024-12-15 09:59:38,5628111980,5628111978,15.8,8,Clear,0,Morning_Peak,1.43,YES,40.0,Small_Alley,No
2024-12-15 07:52:47,5628111989,5628111990,46.8,8,Clear,0,Morning_Peak,4.21,YES,40.0,Small_Alley,No
2024-12-15 08:35:32,9058221261,9058221308,118.8,6,Clear,0,Morning_Peak,8.55,YES,40.0,Small_Alley,No
2024-12-15 09:46:50,9078416466,9019584347,63.9,6,Clear,0,Morning_Peak,4.6,YES,40.0,Small_Alley,No
2024-12-15 07:17:50,5628112000,2705260659,7.9,6,Clear,0,Morning_Peak,0.71,YES,40.0,Small_Alley,No
2024-12-15 07:53:41,249805925,6039864419,63.1,5,Clear,0,Morning_Peak,7.57,YES,40.0,Secondary_Road,No
2024-12-15 07:29:41,9069538065,9176020748,108.6,5,Clear,0,Morning_Peak,9.78,YES,40.0,Small_Alley,No
2024-12-15 08:48:09,9083648512,9083648511,17.1,8,Clear,0,Morning_Peak,1.54,YES,40.0,Small_Alley,No
2024-12-15 09:24:55,5628111983,5628111979,32.8,8,Clear,0,Morning_Peak,2.95,YES,40.0,Small_Alley,No
2024-12-15 09:20:11,347301755,9063411338,6.3,5,Clear,0,Morning_Peak,0.45,YES,40.0,Local_Street,Yes
2024-12-15 08:53:59,5628111992,5628111991,46.7,8,Clear,0,Morning_Peak,4.2,YES,40.0,Small_Alley,No
2024-12-15 09:23:41,9002836558,9002836580,32.3,6,Clear,0,Morning_Peak,2.91,YES,40.0,Small_Alley,No
2024-12-15 08:13:41,6039864419,6039864418,23.3,8,Clear,0,Morning_Peak,2.1,YES,40.0,Small_Alley,No
2024-12-15 09:52:11,6039864418,5628111999,20.1,6,Clear,0,Morning_Peak,1.45,YES,40.0,Local_Street,Yes
2024-12-15 09:13:04,9058221299,9058221303,62.0,8,Clear,0,Morning_Peak,4.46,YES,40.0,Small_Alley,No
2024-12-15 08:32:59,5628111978,5628111973,7.6,8,Clear,0,Morning_Peak,0.68,YES,40.0,Small_Alley,No
2024-12-15 09:32:31,9063411338,347436537,38.8,4,Clear,0,Morning_Peak,2.8,YES,40.0,Local_Street,Yes
2024-12-15 09:29:35,5827401645,9025857420,172.9,6,Clear,0,Morning_Peak,15.57,YES,40.0,Small_Alley,No
2024-12-15 07:59:21,5545077689,9176020958,7.9,6,Clear,0,Morning_Peak,0.57,YES,40.0,Small_Alley,No
2024-12-15 07:09:22,9078412005,9019584351,19.8,6,Clear,0,Morning_Peak,1.43,YES,40.0,Small_Alley,No
2024-12-15 08:25:43,9058221303,9058221302,32.0,10,Clear,0,Morning_Peak,2.3,YES,40.0,Small_Alley,No
2024-12-15 08:58:38,9083648511,9025746340,8.5,8,Clear,0,Morning_Peak,0.61,YES,40.0,Small_Alley,No
2024-12-15 07:44:38,5628111994,5628111992,5.7,8,Clear,0,Morning_Peak,0.51,YES,40.0,Small_Alley,No
2024-12-15 07:14:31,5634813351,347434495,79.3,4,Clear,0,Morning_Peak,5.71,YES,40.0,Local_Street,Yes
2024-12-15 09:32:46,5628111990,5628111988,5.9,8,Clear,0,Morning_Peak,0.53,YES,40.0,Small_Alley,No
2024-12-15 07:38:05,5628111999,5628112000,5.8,3,Congested,1,Morning_Peak,9999999.0,YES,40.0,Small_Alley,Yes
2024-12-15 08:00:51,5628111991,5628111989,5.9,8,Clear,0,Morning_Peak,0.53,YES,40.0,Small_Alley,No
2024-12-15 08:04:10,9058221302,9058221297,35.1,8,Clear,0,Morning_Peak,2.53,YES,40.0,Small_Alley,No
2024-12-15 09:35:49,1899642649,9097173166,13.0,6,Clear,0,Morning_Peak,0.93,YES,40.0,Small_Alley,No
2024-12-15 09:35:11,9019584360,9057777402,8.7,6,Clear,0,Morning_Peak,0.63,YES,40.0,Small_Alley,No
2024-12-15 08:14:02,9176020818,9176020951,6.0,8,Clear,0,Morning_Peak,0.43,YES,40.0,Small_Alley,No
2024-12-15 08:46:14,9002836580,5759652768,58.9,6,Clear,0,Morning_Peak,5.3,YES,40.0,Small_Alley,No
