Time_Period,Road_Type,Max_Speed,Lanes,Road_Length,Angle_Deviation,One_Way,Is_Obstacle,Should_Take
Morning_Peak,residential,40.0,1,4.583997832715787,16.35,1,0,YES
Morning_Peak,footway,40.0,1,49.040312666257414,59.68,0,0,YES
Morning_Peak,footway,40.0,1,60.48310532933912,2.33,0,0,YES
Morning_Peak,footway,40.0,1,59.97654421909464,4.33,0,0,YES
Morning_Peak,footway,40.0,1,84.63496423366539,63.06,0,0,YES
Morning_Peak,footway,40.0,1,25.050910311762756,1.58,0,0,YES
Morning_Peak,footway,40.0,1,1.6355045630212086,36.98,0,0,YES
Morning_Peak,residential,40.0,1,45.48245416711511,121.9,1,0,YES
Morning_Peak,residential,40.0,1,63.07968881778397,48.79,1,0,YES
Morning_Peak,cycleway,40.0,1,50.908372247701614,37.06,0,1,YES
Morning_Peak,cycleway,40.0,1,177.06888249567612,6.22,0,0,YES
Morning_Peak,footway,40.0,1,33.95715438789938,48.4,0,0,YES
Morning_Peak,cycleway,40.0,1,19.61840300306285,23.17,0,0,YES
Morning_Peak,footway,40.0,1,4.285179427600544,53.37,0,0,YES
Morning_Peak,residential,40.0,1,160.93731496803892,95.21,1,0,YES
Morning_Peak,residential,40.0,1,28.8893785653129,45.71,1,0,YES
Morning_Peak,footway,40.0,1,93.60679133289491,72.78,0,0,YES
Morning_Peak,footway,40.0,1,1.9696778006504605,37.41,0,0,YES
Morning_Peak,service,40.0,1,33.24811473095659,176.82,0,0,NO
Morning_Peak,unclassified,40.0,1,24.861594139251117,151.78,0,0,NO
Morning_Peak,secondary,40.0,1,7.367461796620968,104.12,1,0,YES
Morning_Peak,unclassified,40.0,1,123.26530873120488,5.48,0,0,YES
Morning_Peak,secondary,40.0,1,28.516013621538427,108.93,1,1,YES
Morning_Peak,service,40.0,1,13.45779938127213,49.17,1,0,YES
Morning_Peak,footway,40.0,1,114.40878960308768,72.04,0,0,YES
Morning_Peak,footway,40.0,1,13.24996147866301,108.96,0,0,YES
Morning_Peak,unclassified,40.0,1,7.613719421842838,160.29,0,0,YES
Morning_Peak,footway,40.0,1,28.04193962733619,49.11,0,1,YES
Morning_Peak,unclassified,40.0,1,48.249503824623325,92.71,0,0,YES
Morning_Peak,unclassified,40.0,2,26.63416021684499,69.28,1,0,YES
Morning_Peak,footway,40.0,1,56.98959539913355,61.66,0,0,YES
Morning_Peak,primary,40.0,1,2.4853702813032585,120.67,1,1,YES
Morning_Peak,unclassified,40.0,2,7.895892014574553,64.92,1,0,YES
Morning_Peak,footway,40.0,1,56.75975660580851,131.25,0,0,YES
Morning_Peak,unclassified,40.0,1,9.226367695871781,70.72,0,0,YES
Morning_Peak,footway,40.0,1,9.260773217762667,32.47,0,0,YES
Morning_Peak,service,40.0,1,2.883400009053616,28.55,1,0,YES
Morning_Peak,unclassified,40.0,2,3.5730659217014686,78.7,1,0,YES
Morning_Peak,service,40.0,1,3.2172359218964166,14.3,0,0,YES
Morning_Peak,unclassified,40.0,1,144.52363688594318,39.29,0,0,YES
Morning_Peak,service,40.0,1,15.737078929126797,31.16,1,0,YES
Morning_Peak,footway,40.0,1,1.8828372301352867,10.81,0,0,YES
Morning_Peak,service,40.0,1,28.62668994347301,5.8,1,0,YES
Morning_Peak,service,40.0,1,13.580629722445504,23.55,1,0,YES
Morning_Peak,secondary,40.0,1,28.975111087330493,130.92,0,0,YES
Morning_Peak,service,40.0,1,2.4030745133535834,63.96,1,0,YES
Morning_Peak,unclassified,40.0,1,342.26598909506396,30.35,0,0,YES
Morning_Peak,service,40.0,1,87.90431265955964,81.84,0,0,YES
Morning_Peak,unclassified,40.0,1,230.6503823043538,39.64,0,0,YES
Morning_Peak,footway,40.0,1,6.857141512252953,21.75,0,0,YES
Morning_Peak,unclassified,40.0,1,2.768529220346099,79.58,0,0,YES
Morning_Peak,unclassified,40.0,1,0.8623731911229315,37.78,0,0,YES
Morning_Peak,secondary,40.0,1,54.38656762229051,134.07,0,0,YES
Morning_Peak,service,40.0,1,2.8934573983734135,7.8,0,0,YES
Morning_Peak,footway,40.0,1,7.410566018110293,37.44,0,0,YES
Morning_Peak,unclassified,40.0,1,1.1302814483231773,4.99,0,0,YES
Morning_Peak,footway,40.0,1,12.26709727502718,26.19,0,0,YES
Morning_Peak,unclassified,40.0,2,49.26262273827142,80.65,1,0,YES
Morning_Peak,service,40.0,1,2.813812913146139,7.84,0,0,YES
Morning_Peak,footway,40.0,1,12.246249108891964,49.39,0,0,YES
Morning_Peak,unclassified,40.0,1,7.781630120923759,0.0,0,0,YES
Morning_Peak,unclassified,40.0,1,7.253387203461807,0.0,0,1,YES
Morning_Peak,unclassified,40.0,2,28.25031258888388,58.08,1,0,YES
Morning_Peak,unclassified,40.0,1,2.894021175877425,141.66,0,0,NO
Morning_Peak,unclassified,40.0,1,46.09753630514555,49.5,0,0,NO
Morning_Peak,residential,40.0,1,16.652006527800967,123.89,1,0,YES
Morning_Peak,footway,40.0,1,4.468494095641746,46.85,0,0,YES
Morning_Peak,footway,40.0,1,41.54744843169181,112.57,0,0,YES
Morning_Peak,footway,40.0,1,185.96470196021073,9.81,0,0,YES
Morning_Peak,unclassified,40.0,1,4.329111597090884,113.02,0,0,YES
Morning_Peak,unclassified,40.0,1,5.414504021821279,23.75,0,0,YES
Morning_Peak,service,40.0,1,38.34079193247527,19.81,1,0,YES
Morning_Peak,unclassified,40.0,1,12.72625231738362,69.81,0,0,YES
Morning_Peak,footway,40.0,1,6.087518526034398,21.83,0,0,YES
Morning_Peak,unclassified,40.0,1,30.06464402037425,66.0,0,1,YES
Morning_Peak,service,40.0,1,3.6082074763011325,18.29,0,0,YES
Morning_Peak,footway,40.0,1,5.739843484272187,21.55,0,0,YES
Morning_Peak,footway,40.0,1,61.95871126395004,39.09,0,0,YES
Morning_Peak,residential,40.0,1,81.09689307189885,86.39,1,0,YES
Morning_Peak,unclassified,40.0,1,9.092155134943559,69.85,0,0,YES
Morning_Peak,footway,40.0,1,3.240549163532089,23.84,0,0,YES
Morning_Peak,cycleway,40.0,1,6.788916796928246,67.8,0,0,YES
Morning_Peak,unclassified,40.0,1,16.823874464918084,20.44,0,0,YES
Morning_Peak,service,40.0,1,145.01778379255197,55.1,1,0,YES
Morning_Peak,unclassified,40.0,1,5.740639809639088,23.76,0,0,YES
Morning_Peak,residential,40.0,1,18.237315227699725,116.68,1,0,YES
Morning_Peak,unclassified,40.0,1,94.49031474662993,3.31,0,0,YES
Morning_Peak,unclassified,40.0,1,30.662024703558327,93.61,0,0,YES
Morning_Peak,unclassified,40.0,1,19.25066742862633,22.61,0,0,YES
Morning_Peak,footway,40.0,1,49.040312666257414,37.4,0,0,YES
Morning_Peak,footway,40.0,1,36.923531044102106,51.45,0,0,YES
Morning_Peak,cycleway,40.0,1,32.34325866442135,56.11,0,0,YES
Morning_Peak,path,40.0,1,68.61558155582682,0.0,0,0,YES
Morning_Peak,cycleway,40.0,1,106.89087419878135,26.1,0,0,YES
Morning_Peak,footway,40.0,1,165.91267081471332,0.18,0,0,YES
Morning_Peak,cycleway,40.0,1,58.92017016955785,55.45,0,0,YES
Morning_Peak,footway,40.0,1,58.069114779886014,46.67,0,0,YES
Morning_Peak,cycleway,40.0,1,66.68448695367034,105.14,0,0,YES
Morning_Peak,residential,40.0,1,23.541295249701225,117.77,1,0,YES
Morning_Peak,footway,40.0,1,4.784600939769283,22.79,0,0,YES
Morning_Peak,cycleway,40.0,1,32.703846208399135,107.75,0,0,YES
Morning_Peak,unclassified,40.0,1,4.299708580069904,67.37,0,0,YES
Morning_Peak,footway,40.0,1,32.323990559818334,115.59,0,0,YES
Morning_Peak,unclassified,40.0,1,19.26417057190388,21.88,0,0,YES
Morning_Peak,unclassified,40.0,1,1.568497009643902,113.73,0,0,YES
Morning_Peak,footway,40.0,1,15.496751486456422,36.21,0,0,YES
Morning_Peak,footway,40.0,1,52.16874800984946,34.33,0,0,YES
Morning_Peak,cycleway,40.0,1,5.1275428745826686,74.87,0,0,YES
Morning_Peak,unclassified,40.0,1,21.542712925020144,105.74,0,1,NO
Morning_Peak,cycleway,40.0,1,29.129193119063206,78.32,0,1,NO
Morning_Peak,primary,40.0,4,81.29475612672634,51.73,0,1,YES
Morning_Peak,primary,40.0,4,16.561821651525044,68.6,0,1,YES
Morning_Peak,service,40.0,1,8.421353796354538,16.41,0,0,YES
Morning_Peak,primary,40.0,4,30.96129004061852,86.78,0,1,YES
Morning_Peak,unclassified,40.0,2,3.9100317972040037,9.11,1,0,YES
Morning_Peak,unclassified,40.0,1,4.777375082653853,164.95,0,0,YES
Morning_Peak,unclassified,40.0,1,5.643791354560001,96.84,0,0,YES
Morning_Peak,unclassified,40.0,2,53.59803414496899,5.83,1,0,YES
Morning_Peak,unclassified,40.0,1,48.071084976884606,12.47,0,0,YES
Morning_Peak,unclassified,40.0,1,41.099897933369775,5.25,0,0,YES
Morning_Peak,unclassified,40.0,2,65.76665672626133,13.99,1,0,YES
Morning_Peak,unclassified,40.0,1,19.560331518624945,105.08,0,0,YES
Morning_Peak,service,40.0,1,7.017944383987377,168.63,0,0,YES
Morning_Peak,unclassified,40.0,1,13.31264756941734,65.94,0,0,YES
Morning_Peak,unclassified,40.0,1,9.281850681105773,47.35,0,0,YES
Morning_Peak,primary,40.0,4,22.400811083241308,64.11,0,1,YES
Morning_Peak,unclassified,40.0,1,9.159952681422789,76.94,0,0,YES
Morning_Peak,unclassified,40.0,1,4.542749455499362,14.75,0,0,YES
Morning_Peak,unclassified,40.0,1,29.022774380294408,167.66,0,0,YES
Morning_Peak,path,40.0,1,7.855482166272953,15.87,0,0,YES
Morning_Peak,unclassified,40.0,1,5.691264541812465,168.49,0,0,YES
Morning_Peak,unclassified,40.0,1,24.940667397284145,33.18,0,0,YES
Morning_Peak,path,40.0,1,0.9902628299836315,18.62,0,0,YES
Morning_Peak,tertiary,40.0,2,38.23010766074584,57.97,1,0,YES
Morning_Peak,unclassified,40.0,1,5.491169558184619,71.31,0,0,YES
Morning_Peak,unclassified,40.0,2,92.88238830866749,3.58,1,0,YES
Morning_Peak,service,40.0,1,8.705703244239512,38.47,0,0,YES
Morning_Peak,primary,40.0,4,3.8974697557862568,78.53,0,0,YES
Morning_Peak,unclassified,40.0,1,0.8161330749603458,41.56,0,0,YES
Morning_Peak,unclassified,40.0,1,8.010426931703858,41.61,0,0,YES
Morning_Peak,unclassified,40.0,1,5.084355198215733,58.61,0,0,YES
Morning_Peak,unclassified,40.0,1,10.796445054758825,64.52,0,0,YES
Morning_Peak,unclassified,40.0,1,22.21245739557501,0.0,0,0,YES
Morning_Peak,unclassified,40.0,1,36.02289422926555,160.84,0,0,YES
Morning_Peak,unclassified,40.0,1,7.7417896358154215,102.73,0,0,YES
Morning_Peak,unclassified,40.0,1,3.403506558666458,47.3,0,0,YES
Morning_Peak,unclassified,40.0,1,5.599051641504756,73.58,0,0,YES
Morning_Peak,primary,40.0,4,35.22578826258413,79.34,0,1,YES
Morning_Peak,unclassified,40.0,1,25.938886589726323,133.44,0,1,NO
Morning_Peak,unclassified,40.0,1,8.54737683473735,23.83,0,0,NO
Morning_Peak,residential,40.0,1,28.752279799473467,71.52,1,0,YES
Morning_Peak,footway,40.0,1,53.736404693559905,27.58,0,0,YES
Morning_Peak,service,40.0,1,2.4553003969681204,84.41,0,0,YES
Morning_Peak,unclassified,40.0,1,63.11647494528613,9.56,0,0,YES
Morning_Peak,residential,40.0,1,202.93349200059257,0.56,0,0,YES
Morning_Peak,footway,40.0,1,44.601675670875395,38.29,0,0,YES
Morning_Peak,unclassified,40.0,1,250.13210228257293,69.69,0,0,YES
Morning_Peak,footway,40.0,1,56.50317201429437,27.22,0,0,YES
Morning_Peak,cycleway,40.0,1,62.435491759468576,109.04,0,0,YES
Morning_Peak,residential,40.0,1,52.83825693774742,135.15,1,0,YES
Morning_Peak,residential,40.0,1,77.26828845169977,62.85,1,0,YES
Morning_Peak,residential,40.0,1,42.455977436679994,32.63,1,0,YES
Morning_Peak,footway,40.0,1,54.27008663669022,27.46,0,0,YES
Morning_Peak,footway,40.0,1,59.07264920887962,65.1,0,0,YES
Morning_Peak,residential,40.0,1,23.541295249701225,131.75,1,0,YES
Morning_Peak,footway,40.0,1,131.40341894673034,36.98,0,0,YES
Morning_Peak,footway,40.0,1,43.799209814200665,41.25,0,0,YES
Morning_Peak,residential,40.0,1,175.39308507331828,170.49,1,0,YES
Morning_Peak,residential,40.0,1,3.3002130652298116,33.6,1,0,YES
Morning_Peak,service,40.0,1,29.205668465076155,0.0,0,0,YES
Morning_Peak,footway,40.0,1,4.468494095641746,47.37,0,0,YES
Morning_Peak,footway,40.0,1,57.02397085561424,69.79,0,0,YES
Morning_Peak,unclassified,40.0,1,42.14135115182609,141.42,0,0,YES
Morning_Peak,footway,40.0,1,13.378731372534592,87.67,0,0,YES
Morning_Peak,footway,40.0,1,35.649814354025985,70.21,0,0,YES
Morning_Peak,residential,40.0,1,28.90753191524528,39.87,1,0,YES
Morning_Peak,residential,40.0,1,2.3006374582300566,38.35,1,0,YES
Morning_Peak,service,40.0,1,414.66120796093765,12.67,0,0,YES
Morning_Peak,residential,40.0,1,4.00241572739247,25.55,1,0,YES
Morning_Peak,residential,40.0,1,20.867093773334652,97.11,0,0,YES
Morning_Peak,footway,40.0,1,44.47990592986404,65.34,0,0,YES
Morning_Peak,footway,40.0,1,36.923531044102106,51.51,0,0,YES
Morning_Peak,cycleway,40.0,1,58.92017016955785,51.17,0,0,YES
Morning_Peak,footway,40.0,1,25.400872121307014,64.17,0,0,YES
Morning_Peak,residential,40.0,1,18.801017198551374,169.33,1,0,YES
Morning_Peak,service,40.0,1,34.21124592086478,86.4,0,0,YES
Morning_Peak,residential,40.0,1,9.471764953692318,136.16,1,0,YES
Morning_Peak,residential,40.0,1,65.55233922507375,18.95,1,0,YES
Morning_Peak,unclassified,40.0,1,25.244601159997682,44.39,0,0,YES
Morning_Peak,residential,40.0,1,8.761494489886372,111.62,1,0,YES
Morning_Peak,residential,40.0,1,40.575218145702294,18.39,0,0,YES
Morning_Peak,residential,40.0,1,26.271121490202397,113.86,1,0,YES
Morning_Peak,residential,40.0,1,71.71603549136137,2.15,0,0,YES
Morning_Peak,unclassified,40.0,1,15.471282264424872,126.49,0,0,YES
Morning_Peak,residential,40.0,1,3.7543995136503603,43.98,1,0,YES
Morning_Peak,residential,40.0,1,84.98016562148771,169.61,1,0,YES
Morning_Peak,residential,40.0,1,7.8112893459208035,35.31,1,0,YES
Morning_Peak,residential,40.0,1,44.937106009920115,135.15,1,0,YES
Morning_Peak,residential,40.0,1,81.09689307189885,109.3,1,0,YES
Morning_Peak,service,40.0,1,3.3642129403987555,142.92,0,0,YES
Morning_Peak,service,40.0,1,5.19486825293819,48.14,0,0,YES
Morning_Peak,footway,40.0,1,35.523119700989334,88.72,0,0,YES
Morning_Peak,footway,40.0,1,35.71428740665848,87.15,0,0,YES
Morning_Peak,residential,40.0,1,1.8542313088526177,3.97,0,0,YES
Morning_Peak,unclassified,40.0,1,89.9193534776667,145.36,0,0,YES
Morning_Peak,cycleway,40.0,1,177.0688824956761,89.24,0,0,YES
Morning_Peak,residential,40.0,1,64.77662722149726,165.0,1,0,YES
Morning_Peak,residential,40.0,2,38.264592656695825,58.37,0,0,YES
Morning_Peak,footway,40.0,1,23.98180304400387,36.99,0,0,YES
Morning_Peak,residential,40.0,1,45.62998135391309,37.73,1,0,YES
Morning_Peak,residential,40.0,2,18.22639295514914,57.84,0,0,YES
Morning_Peak,footway,40.0,1,20.151687353515456,33.56,0,0,YES
Morning_Peak,footway,40.0,1,52.16874800984946,46.04,0,0,YES
Morning_Peak,service,40.0,1,222.49223493914738,17.01,0,0,YES
Morning_Peak,footway,40.0,1,93.60679133289491,42.06,0,0,YES
Morning_Peak,residential,40.0,2,28.847559992861434,31.75,0,0,YES
Morning_Peak,footway,40.0,1,52.41010903272439,30.51,0,0,YES
Morning_Peak,residential,40.0,1,16.652006527800967,131.41,1,0,YES
Morning_Peak,footway,40.0,1,28.92671257962309,29.77,0,0,YES
Morning_Peak,residential,40.0,1,102.44427661680487,53.73,1,0,YES
Morning_Peak,residential,40.0,1,14.385382263780487,0.34,1,0,YES
Morning_Peak,residential,40.0,1,62.08270548942411,135.44,1,0,YES
Morning_Peak,service,40.0,1,89.84999215525688,18.89,0,0,YES
Morning_Peak,footway,40.0,1,37.132404802207105,3.77,0,0,YES
Morning_Peak,footway,40.0,1,61.95871126395004,44.93,0,0,YES
Morning_Peak,footway,40.0,1,43.87123592149178,40.61,0,0,YES
Morning_Peak,footway,40.0,1,43.91229197293882,40.95,0,0,YES
Morning_Peak,residential,40.0,2,59.62362643827773,49.62,0,0,YES
Morning_Peak,residential,40.0,1,23.605821107678686,39.11,1,0,YES
Morning_Peak,service,40.0,1,34.076881551865995,116.55,0,0,YES
Morning_Peak,footway,40.0,1,9.7045379315703,87.88,0,0,YES
Morning_Peak,residential,40.0,1,35.29658868415777,37.77,1,0,YES
Morning_Peak,secondary,40.0,2,42.62523591826431,119.87,1,1,YES
Morning_Peak,residential,40.0,1,18.237315227699725,132.51,1,0,YES
Morning_Peak,footway,40.0,1,42.35457634528187,47.25,0,0,YES
Morning_Peak,cycleway,40.0,1,32.34325866442135,43.43,0,0,YES
Morning_Peak,service,40.0,1,118.41844535509378,154.81,0,0,YES
Morning_Peak,footway,40.0,1,140.50162945850153,33.87,0,0,YES
Morning_Peak,footway,40.0,1,32.281458585951725,32.85,0,0,YES
Morning_Peak,residential,40.0,1,19.366135645160394,61.83,1,0,YES
Morning_Peak,footway,40.0,1,15.496751486456422,44.8,0,0,YES
Morning_Peak,residential,40.0,1,26.375311174729674,58.86,1,0,YES
Morning_Peak,footway,40.0,1,60.07146049204146,44.9,0,0,YES
Morning_Peak,unclassified,40.0,1,9.541039142137599,140.48,0,0,NO
Morning_Peak,unclassified,40.0,1,7.2521106433201,48.8,0,0,NO
Morning_Peak,footway,40.0,1,2.6077822706235323,2.9,0,0,YES
Morning_Peak,unclassified,40.0,1,1.1918623519231384,158.28,0,0,YES
Morning_Peak,secondary,40.0,1,7.367461796620968,51.91,1,0,YES
Morning_Peak,footway,40.0,1,53.416284557428696,6.45,0,0,YES
Morning_Peak,secondary,40.0,1,28.516013621538427,54.04,1,1,YES
Morning_Peak,footway,40.0,1,6.64283284836759,4.56,0,0,YES
Morning_Peak,footway,40.0,1,9.246581990740083,149.42,0,0,YES
Morning_Peak,footway,40.0,1,41.83039448000467,3.28,0,1,YES
Morning_Peak,footway,40.0,1,14.460560506825656,5.8,0,0,YES
Morning_Peak,footway,40.0,1,28.04193962733619,64.93,0,1,YES
Morning_Peak,unclassified,40.0,2,26.63416021684499,16.38,1,0,YES
Morning_Peak,footway,40.0,1,56.98959539913355,69.29,0,0,YES
Morning_Peak,unclassified,40.0,2,7.895892014574553,9.94,1,0,YES
Morning_Peak,footway,40.0,1,19.95671506315081,9.25,0,0,YES
Morning_Peak,unclassified,40.0,2,17.58804211110467,16.94,1,0,YES
Morning_Peak,footway,40.0,1,1.6127293126132327,116.87,0,0,YES
